"type","ta","pf","genus","species","v3","v4","v5","v7","v8","code","ref","q10","cte","thr","decay","ctmax","max.pf","ta.opt","breadth.50","breadth.80","r.square","n.samples","K.param","AIC","type2","u_yopt","u_Topt","u_Delta","u_Tc"
"run",30.8,0.908,"Anolis","intermedius",NA,NA,NA,NA,NA,"anint","Van_Berkum1986",2.979621685,0.06160093,15.572682,0.001916934,38.4127017,0.988322277,31,17.34,9.74,0.93265438,5,5,3.102936375,"#run",0.999479094030633,31.3863423609114,7.03000804863539,38.4163504095468
"run",38.44,0,"Anolis","intermedius",NA,NA,NA,NA,NA,"anint","Van_Berkum1986",2.979621685,0.06160093,15.572682,0.001916934,38.4127017,0.988322277,31,17.34,9.74,0.93265438,5,5,3.102936375,"#run",0.999479094030633,31.3863423609114,7.03000804863539,38.4163504095468
"pho",10.935,0.606,"Atriplex","glabriuscula","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"aohotphoto","Berry&Bjorkman1980",1.617404656,0.420448825,16.52918919,0.001150104,46.0162412,1.419541149,31.8,31.71,17.96,0.893927069,7,5,-7.641850185,"biochem",1.41031432928718,32.4232419324776,13.2570550180583,45.6802969505359
"pho",15.299,0.783,"Atriplex","glabriuscula","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"aohotphoto","Berry&Bjorkman1980",1.617404656,0.420448825,16.52918919,0.001150104,46.0162412,1.419541149,31.8,31.71,17.96,0.893927069,7,5,-7.641850185,"biochem",1.41031432928718,32.4232419324776,13.2570550180583,45.6802969505359
"pho",20.805,1.272,"Atriplex","glabriuscula","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"aohotphoto","Berry&Bjorkman1980",1.617404656,0.420448825,16.52918919,0.001150104,46.0162412,1.419541149,31.8,31.71,17.96,0.893927069,7,5,-7.641850185,"biochem",1.41031432928718,32.4232419324776,13.2570550180583,45.6802969505359
"pho",25.377,1.381,"Atriplex","glabriuscula","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"aohotphoto","Berry&Bjorkman1980",1.617404656,0.420448825,16.52918919,0.001150104,46.0162412,1.419541149,31.8,31.71,17.96,0.893927069,7,5,-7.641850185,"biochem",1.41031432928718,32.4232419324776,13.2570550180583,45.6802969505359
"pho",34.935,1.297,"Atriplex","glabriuscula","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"aohotphoto","Berry&Bjorkman1980",1.617404656,0.420448825,16.52918919,0.001150104,46.0162412,1.419541149,31.8,31.71,17.96,0.893927069,7,5,-7.641850185,"biochem",1.41031432928718,32.4232419324776,13.2570550180583,45.6802969505359
"pho",39.922,1.011,"Atriplex","glabriuscula","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"aohotphoto","Berry&Bjorkman1980",1.617404656,0.420448825,16.52918919,0.001150104,46.0162412,1.419541149,31.8,31.71,17.96,0.893927069,7,5,-7.641850185,"biochem",1.41031432928718,32.4232419324776,13.2570550180583,45.6802969505359
"pho",42.623,0.766,"Atriplex","glabriuscula","CO2uptake","nanomole/cm^2sec",NA,NA,NA,"aohotphoto","Berry&Bjorkman1980",1.617404656,0.420448825,16.52918919,0.001150104,46.0162412,1.419541149,31.8,31.71,17.96,0.893927069,7,5,-7.641850185,"biochem",1.41031432928718,32.4232419324776,13.2570550180583,45.6802969505359
"pho",3.556,0.762,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",4.894,1.054,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",5.563,1.449,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",8.482,1.775,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",10.246,2.179,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",11.584,2.471,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",13.287,2.763,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",15.294,2.978,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",16.936,3.021,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",18.7,3.047,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",20.524,3.081,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",22.47,3.081,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",24.599,3.047,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",26.362,2.978,"Atriplex","patula","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ap15photo","SageEA2010BOOK_Fig1",2.239847837,0.909896099,6.87753208,0.001675724,31.30614254,3.30859233,21.9,21.65,12.27,0.929211516,14,5,-24.69421328,"biochem",3.32950620172689,22.0712341509537,8.73089198471562,30.8021261356693
"pho",3.556,0.375,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",5.32,0.513,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",7.752,0.642,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",9.03,0.813,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",9.699,0.865,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",11.219,1.002,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",11.766,1.037,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",13.652,1.217,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",14.199,1.294,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",15.598,1.415,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",16.388,1.483,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",17.909,1.664,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",19.551,1.793,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",22.105,1.913,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",24.72,1.964,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",27.214,2.007,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",29.099,2.016,"Atriplex","patula","36","30","NetCO2assimilation","nanomole/cm^2sec",NA,"ap30photo","SageEA2010BOOK_Fig1",2.454969894,0.36208824,8.851624241,0.001488569,34.77046253,2.103228214,25.9,20.63,11.61,0.985613818,17,5,-58.40849384,"biochem",2.12048867562177,25.9561169226854,8.19696022143591,34.1530771441213
"pho",5.198,0.444,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",6.05,0.487,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",7.144,0.762,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",9.09,0.959,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",10.854,1.174,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",11.949,1.329,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",14.564,1.724,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",15.355,1.921,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",17.605,2.428,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",19.247,2.78,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",20.889,3.012,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",23.322,3.27,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",26.362,3.519,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",28.734,3.605,"Atriplex","rosea","15","10","NetCO2assimilation","nanomole/cm^2sec",NA,"ar15photo","SageEA2010BOOK_Fig1",3.172285057,0.336170702,9.923057627,0.001760796,33.7542331,3.698487446,26.6,16.87,9.45,0.99060031,14,5,-48.03006455,"biochem",3.7284195976326,26.5809252531457,6.6628462043335,33.2437714574792
"pho",11.28,0.539,"Atriplex","rosea","30","36","NetCO2assimilation","nanomole/cm^2sec",NA,"ar30photo","SageEA2010BOOK_Fig1",2.77333334,0.193521936,22.61120782,0.00428585,37.88621892,3.192558974,31,15.54,8.84,0.991822461,10,5,-35.7679576,"biochem",3.2209932222874,31.1399713091162,6.29796766985407,37.4379389789702
"pho",13.773,0.753,"Atriplex","rosea","30","36","NetCO2assimilation","nanomole/cm^2sec",NA,"ar30photo","SageEA2010BOOK_Fig1",2.77333334,0.193521936,22.61120782,0.00428585,37.88621892,3.192558974,31,15.54,8.84,0.991822461,10,5,-35.7679576,"biochem",3.2209932222874,31.1399713091162,6.29796766985407,37.4379389789702
"pho",15.537,0.951,"Atriplex","rosea","30","36","NetCO2assimilation","nanomole/cm^2sec",NA,"ar30photo","SageEA2010BOOK_Fig1",2.77333334,0.193521936,22.61120782,0.00428585,37.88621892,3.192558974,31,15.54,8.84,0.991822461,10,5,-35.7679576,"biochem",3.2209932222874,31.1399713091162,6.29796766985407,37.4379389789702
"pho",17.726,1.217,"Atriplex","rosea","30","36","NetCO2assimilation","nanomole/cm^2sec",NA,"ar30photo","SageEA2010BOOK_Fig1",2.77333334,0.193521936,22.61120782,0.00428585,37.88621892,3.192558974,31,15.54,8.84,0.991822461,10,5,-35.7679576,"biochem",3.2209932222874,31.1399713091162,6.29796766985407,37.4379389789702
"pho",19.125,1.509,"Atriplex","rosea","30","36","NetCO2assimilation","nanomole/cm^2sec",NA,"ar30photo","SageEA2010BOOK_Fig1",2.77333334,0.193521936,22.61120782,0.00428585,37.88621892,3.192558974,31,15.54,8.84,0.991822461,10,5,-35.7679576,"biochem",3.2209932222874,31.1399713091162,6.29796766985407,37.4379389789702
"pho",21.862,1.638,"Atriplex","rosea","30","36","NetCO2assimilation","nanomole/cm^2sec",NA,"ar30photo","SageEA2010BOOK_Fig1",2.77333334,0.193521936,22.61120782,0.00428585,37.88621892,3.192558974,31,15.54,8.84,0.991822461,10,5,-35.7679576,"biochem",3.2209932222874,31.1399713091162,6.29796766985407,37.4379389789702
"pho",22.957,2.067,"Atriplex","rosea","30","36","NetCO2assimilation","nanomole/cm^2sec",NA,"ar30photo","SageEA2010BOOK_Fig1",2.77333334,0.193521936,22.61120782,0.00428585,37.88621892,3.192558974,31,15.54,8.84,0.991822461,10,5,-35.7679576,"biochem",3.2209932222874,31.1399713091162,6.29796766985407,37.4379389789702
"pho",25.389,2.514,"Atriplex","rosea","30","36","NetCO2assimilation","nanomole/cm^2sec",NA,"ar30photo","SageEA2010BOOK_Fig1",2.77333334,0.193521936,22.61120782,0.00428585,37.88621892,3.192558974,31,15.54,8.84,0.991822461,10,5,-35.7679576,"biochem",3.2209932222874,31.1399713091162,6.29796766985407,37.4379389789702
"pho",27.518,2.849,"Atriplex","rosea","30","36","NetCO2assimilation","nanomole/cm^2sec",NA,"ar30photo","SageEA2010BOOK_Fig1",2.77333334,0.193521936,22.61120782,0.00428585,37.88621892,3.192558974,31,15.54,8.84,0.991822461,10,5,-35.7679576,"biochem",3.2209932222874,31.1399713091162,6.29796766985407,37.4379389789702
"pho",29.829,3.158,"Atriplex","rosea","30","36","NetCO2assimilation","nanomole/cm^2sec",NA,"ar30photo","SageEA2010BOOK_Fig1",2.77333334,0.193521936,22.61120782,0.00428585,37.88621892,3.192558974,31,15.54,8.84,0.991822461,10,5,-35.7679576,"biochem",3.2209932222874,31.1399713091162,6.29796766985407,37.4379389789702
"pop",10,0,"Aphelinus","semiflavus",NA,NA,NA,NA,NA,"as","Force_&_Messenger_1964",5.574482353,0.009280573,16.39456984,0.009562755,26.62063338,0.28537502,22.3,9.69,5.51,0.865523503,6,5,3.545150192,"fit",0.282896308252059,22.5539677832848,4.07615064723939,26.6301184305242
"pop",15.6,0.09,"Aphelinus","semiflavus",NA,NA,NA,NA,NA,"as","Force_&_Messenger_1964",5.574482353,0.009280573,16.39456984,0.009562755,26.62063338,0.28537502,22.3,9.69,5.51,0.865523503,6,5,3.545150192,"fit",0.282896308252059,22.5539677832848,4.07615064723939,26.6301184305242
"pop",18.3,0.24,"Aphelinus","semiflavus",NA,NA,NA,NA,NA,"as","Force_&_Messenger_1964",5.574482353,0.009280573,16.39456984,0.009562755,26.62063338,0.28537502,22.3,9.69,5.51,0.865523503,6,5,3.545150192,"fit",0.282896308252059,22.5539677832848,4.07615064723939,26.6301184305242
"pop",21.1,0.34,"Aphelinus","semiflavus",NA,NA,NA,NA,NA,"as","Force_&_Messenger_1964",5.574482353,0.009280573,16.39456984,0.009562755,26.62063338,0.28537502,22.3,9.69,5.51,0.865523503,6,5,3.545150192,"fit",0.282896308252059,22.5539677832848,4.07615064723939,26.6301184305242
"pop",23.9,0.2,"Aphelinus","semiflavus",NA,NA,NA,NA,NA,"as","Force_&_Messenger_1964",5.574482353,0.009280573,16.39456984,0.009562755,26.62063338,0.28537502,22.3,9.69,5.51,0.865523503,6,5,3.545150192,"fit",0.282896308252059,22.5539677832848,4.07615064723939,26.6301184305242
"pop",26.7,0,"Aphelinus","semiflavus",NA,NA,NA,NA,NA,"as","Force_&_Messenger_1964",5.574482353,0.009280573,16.39456984,0.009562755,26.62063338,0.28537502,22.3,9.69,5.51,0.865523503,6,5,3.545150192,"fit",0.282896308252059,22.5539677832848,4.07615064723939,26.6301184305242
"run",12,0,"Agama","savignyi",NA,NA,NA,NA,NA,"as1","Hertz_EA_1982_HertzEA1983",2.510587701,0.18145416,17.27133514,0.001118049,47.17811549,3.116889759,38.2,21.15,11.85,0.967655234,9,5,-12.49622853,"#run",3.11983332204519,38.5146946638267,8.65296227081198,47.1676569346387
