TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20040212,6.635,0.0,252.607,164.578,0.0,260.307,0.0,6.451,0.0,84.678,0.0,0.0,0.0,1.137,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,61.0342,-9999,-9999,-9999,65.153,0.0,72.4042,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.575816,0.500807,0.575816,0.641064,2.45142,2.40659,2.45833,2.48253,1.25215,1.26176,1.96561,2.29258,2.67956,2.08505,2.44859,2.66277,-9999,-9999
20040213,6.053,0.0,255.105,133.95,0.0,282.392,0.0,4.866,0.0,84.787,0.0,0.0,0.0,1.592,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,60.8535,-9999,-9999,-9999,49.7167,0.0,55.756,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.556278,0.474401,0.556278,0.621638,2.49754,2.455,2.5044,2.52384,1.24256,1.25209,1.95055,2.27502,2.52139,1.92555,2.27848,2.50401,-9999,-9999
20040214,5.621,0.0,257.627,162.556,0.0,265.689,0.0,4.939,0.0,84.571,0.0,0.0,0.0,1.478,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,59.2485,-9999,-9999,-9999,65.153,0.0,70.7558,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.544516,0.464019,0.544055,0.609266,2.40256,2.37833,2.41391,2.45145,1.23201,1.24146,1.93399,2.2557,2.67491,2.07719,2.44166,2.65797,-9999,-9999
20040215,5.947,0.0,260.173,159.206,0.0,280.169,0.0,5.211,0.0,84.423,0.0,0.0,0.0,1.435,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,65.099,-9999,-9999,-9999,65.153,0.0,77.2002,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.554379,0.473886,0.554379,0.619338,2.42387,2.38018,2.43369,2.45707,1.23873,1.24823,1.94453,2.268,2.66466,2.064,2.42902,2.64758,-9999,-9999
20040216,6.206,0.0,262.74,171.303,0.0,269.062,0.0,5.69,0.0,84.5,0.0,0.0,0.0,1.833,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,64.0915,-9999,-9999,-9999,49.7167,0.0,58.7029,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.562344,0.483791,0.562344,0.627432,2.50614,2.46346,2.51019,2.53121,1.24389,1.25343,1.95264,2.27745,2.73823,2.135,2.50469,2.72121,-9999,-9999
20040217,5.254,0.0,265.328,148.333,0.0,278.687,0.0,4.642,0.0,84.574,0.0,0.0,0.0,1.875,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,64.6666,-9999,-9999,-9999,65.153,0.0,77.2002,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.534405,0.45516,0.533938,0.598461,2.39031,2.36927,2.40257,2.44168,1.22323,1.23262,1.92022,2.23964,2.62264,2.01383,2.37972,2.60514,-9999,-9999
20040218,4.77,0.0,267.936,144.263,0.0,274.098,0.0,4.6,0.0,84.163,0.0,0.0,0.0,2.511,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,65.099,-9999,-9999,-9999,65.153,0.0,77.2002,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.519722,0.442142,0.519353,0.582225,2.38054,2.34497,2.39569,2.42232,1.21321,1.22251,1.90447,2.22127,2.59898,1.9937,2.35405,2.58137,-9999,-9999
20040219,4.558,0.0,270.562,144.995,0.0,280.681,0.0,4.636,0.0,83.218,0.0,0.0,0.0,2.593,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,64.6739,-9999,-9999,-9999,49.7167,0.0,59.2563,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.514175,0.436496,0.513848,0.576058,2.4461,2.41419,2.45989,2.47853,1.20778,1.21704,1.89595,2.21133,2.58618,1.98426,2.34247,2.56864,-9999,-9999
20040220,4.768,0.0,273.206,54.87,0.0,309.557,0.0,3.569,0.0,82.581,0.0,8.387,0.0,2.831,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,64.5748,-9999,-9999,-9999,65.153,0.0,77.1165,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.518814,0.44013,0.518483,0.581254,2.37011,2.35316,2.38494,2.42714,1.21415,1.22346,1.90596,2.223,1.82251,1.30009,1.56037,1.8039,-9999,-9999
20040221,5.851,0.0,275.865,94.737,0.0,298.485,0.0,3.816,0.0,82.582,0.0,11.093,0.0,3.102,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,65.3675,-9999,-9999,-9999,65.153,0.0,77.5448,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.549896,0.468624,0.549432,0.615191,2.41721,2.37202,2.42747,2.45155,1.2387,1.2482,1.94449,2.26795,2.31761,1.74294,2.04417,2.29845,-9999,-9999
20040222,4.478,0.0,278.54,150.187,0.0,273.606,0.0,4.542,0.0,83.581,0.0,0.0,0.0,2.993,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,64.2344,-9999,-9999,-9999,49.7167,0.0,58.8537,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.511596,0.43328,0.511304,0.573211,2.44276,2.41122,2.4569,2.47598,1.20628,1.21553,1.8936,2.20859,2.6478,2.03368,2.4011,2.63002,-9999,-9999
20040223,6.238,0.0,281.229,122.067,0.0,303.397,0.0,3.948,0.0,83.702,0.0,8.755,0.0,2.095,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,64.2552,-9999,-9999,-9999,65.153,0.0,76.7349,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.560699,0.478115,0.560699,0.626482,2.42151,2.39251,2.43197,2.46733,1.24787,1.25744,1.95888,2.28473,2.4576,1.89055,2.20302,2.43948,-9999,-9999
20040224,6.502,0.0,283.93,101.207,0.0,305.908,0.0,4.257,0.0,83.467,0.0,1.551,0.0,1.668,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,63.7633,-9999,-9999,-9999,65.153,0.0,75.6417,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.568516,0.487389,0.568516,0.634514,2.44012,2.39504,2.44765,2.47345,1.25353,1.26315,1.96778,2.29511,2.27242,1.72587,2.01623,2.25433,-9999,-9999
20040225,6.213,0.0,286.643,122.579,0.0,307.305,0.0,3.342,0.0,83.164,0.0,17.427,0.0,2.484,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,62.087,-9999,-9999,-9999,49.7167,0.0,56.8862,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.560026,0.477507,0.560026,0.625774,2.50159,2.45821,2.50848,2.52812,1.24725,1.25682,1.95792,2.28361,2.51445,1.92831,2.25408,2.49596,-9999,-9999
20040226,5.707,0.0,289.366,130.349,0.0,290.071,0.0,4.008,0.0,82.991,0.0,6.524,0.0,4.083,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,62.4596,-9999,-9999,-9999,65.153,0.0,74.5905,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.54536,0.464589,0.544889,0.610603,2.40255,2.37855,2.41474,2.45267,1.23593,1.24541,1.94014,2.26287,2.55935,1.94866,2.30147,2.54097,-9999,-9999
20040227,3.972,0.0,292.099,182.937,0.0,251.719,0.0,4.654,0.0,83.296,0.0,0.046,0.0,4.378,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,63.1667,-9999,-9999,-9999,65.153,0.0,74.9341,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.497279,0.417439,0.49713,0.557339,2.35318,2.322,2.3713,2.40071,1.19454,1.2037,1.87518,2.1871,2.86168,2.23656,2.62082,2.84409,-9999,-9999
20040228,2.204,0.0,294.839,197.909,0.0,222.005,0.0,5.116,0.0,83.849,0.0,0.0,0.0,2.64,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,62.4686,-9999,-9999,-9999,49.7167,0.0,57.2357,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.450537,0.368942,0.450537,0.505403,2.36982,2.35124,2.3919,2.41544,1.15017,1.15899,1.80552,2.10586,2.93219,2.30891,2.69595,2.91482,-9999,-9999
20040229,2.193,0.0,297.587,197.909,0.0,222.185,0.0,5.153,0.0,83.909,0.0,0.0,0.0,2.616,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,63.0374,-9999,-9999,-9999,65.153,0.0,75.2806,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.450255,0.368651,0.450255,0.505089,2.2886,2.2831,2.31066,2.36031,1.1499,1.15872,1.80509,2.10536,2.93534,2.31095,2.69859,2.91794,-9999,-9999
20040301,3.003,0.0,300.341,169.566,0.0,258.22,0.0,4.823,0.0,84.209,0.0,2.271,0.0,2.03,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,63.137,-9999,-9999,-9999,65.153,0.0,74.8988,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.471459,0.390516,0.471459,0.528655,2.32248,2.29689,2.34459,2.37554,1.17038,1.17936,1.83725,2.14286,2.78108,2.15481,2.53515,2.76323,-9999,-9999
20040302,0.899,0.0,303.1,203.571,0.0,209.786,0.0,5.197,0.0,84.754,0.0,0.448,0.0,2.031,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,62.8869,-9999,-9999,-9999,49.7167,0.0,57.6191,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.416727,0.33522,0.416727,0.469738,2.32998,2.31892,2.35769,2.38189,1.11682,1.12538,1.75316,2.04479,2.97331,2.34693,2.73732,2.95592,-9999,-9999
20040303,2.683,0.0,305.862,205.936,0.0,215.676,0.0,5.526,0.0,85.239,0.0,0.0,0.0,1.338,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,63.0777,-9999,-9999,-9999,65.153,0.0,75.3287,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.463448,0.382682,0.463448,0.519737,2.30442,2.29708,2.32333,2.37311,1.16187,1.17078,1.82389,2.12728,2.99357,2.36414,2.75665,2.9761,-9999,-9999
20040304,4.629,0.0,308.627,201.396,0.0,250.778,0.0,6.104,0.0,85.053,0.0,0.0,0.0,2.029,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,64.0607,-9999,-9999,-9999,65.153,0.0,75.9946,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.52096,0.443758,0.520506,0.583389,2.38512,2.34715,2.39838,2.42229,1.20399,1.21323,1.89001,2.20441,2.98345,2.34961,2.74328,2.96578,-9999,-9999
20040305,7.602,0.0,311.393,193.023,0.0,281.392,0.0,6.806,0.0,84.697,0.0,0.0,0.0,2.899,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,63.846,-9999,-9999,-9999,49.7167,0.0,58.4978,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.603588,0.533046,0.603196,0.669762,2.55798,2.51058,2.55798,2.57994,1.27369,1.28346,1.99942,2.33201,2.94961,2.31167,2.70517,2.93171,-9999,-9999
20040306,8.373,0.0,314.16,154.88,0.0,308.537,0.0,5.344,0.0,84.557,0.0,0.0,0.0,3.34,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,65.3377,-9999,-9999,-9999,65.153,0.0,78.0277,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.622957,0.550674,0.622563,0.690707,2.49899,2.46049,2.50192,2.52807,1.29486,1.30479,2.03266,2.37078,2.80183,2.14824,2.54049,2.78305,-9999,-9999
20040307,7.827,0.0,316.928,201.157,0.0,291.831,0.0,5.224,0.0,84.733,0.0,0.0,0.0,1.557,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,66.9271,-9999,-9999,-9999,65.153,0.0,79.3949,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.607904,0.534508,0.607501,0.674909,2.48968,2.43796,2.4907,2.51999,1.28166,1.29149,2.01194,2.34661,3.00434,2.36245,2.76019,2.9864,-9999,-9999
20040308,8.791,0.0,319.693,209.566,0.0,285.087,0.0,6.011,0.0,84.553,0.0,0.0,0.0,1.446,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,66.3165,-9999,-9999,-9999,49.7167,0.0,60.7613,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.636526,0.568964,0.636526,0.704684,2.59786,2.5438,2.59372,2.61733,1.30201,1.31199,2.04387,2.38386,3.04472,2.40266,2.80241,3.02685,-9999,-9999
20040309,7.59,0.0,322.456,193.341,0.0,297.903,0.0,4.741,0.0,84.531,0.0,0.116,0.0,1.888,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,66.8455,-9999,-9999,-9999,65.153,0.0,79.8283,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.600525,0.525157,0.600525,0.667445,2.47136,2.43706,2.4768,2.50517,1.2771,1.2869,2.00477,2.33826,2.96435,2.3199,2.71645,2.94621,-9999,-9999
20040310,8.086,0.0,325.215,206.991,0.0,291.339,0.0,5.935,0.0,84.296,0.0,0.0,0.0,2.84,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,67.4622,-9999,-9999,-9999,65.153,0.0,80.0297,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.616193,0.545395,0.616193,0.683224,2.50054,2.44774,2.50054,2.52988,1.28635,1.29621,2.01929,2.35519,3.0516,2.40405,2.80635,3.03355,-9999,-9999
20040311,9.009,0.0,327.971,200.717,0.0,308.657,0.0,5.999,0.0,84.274,0.0,0.0,0.0,2.482,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,66.82,-9999,-9999,-9999,49.7167,0.0,61.2227,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.641831,0.573339,0.641831,0.710562,2.60366,2.54808,2.59881,2.62341,1.30831,1.31834,2.05377,2.3954,3.02515,2.37548,2.77728,3.00696,-9999,-9999
20040312,9.41,0.0,330.721,210.149,0.0,304.457,0.0,6.518,0.0,83.824,0.0,0.0,0.0,2.342,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,67.6668,-9999,-9999,-9999,65.153,0.0,80.8091,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.653971,0.588279,0.653971,0.724256,2.53823,2.49467,2.5377,2.56476,1.31651,1.32661,2.06664,2.41041,3.06238,2.41386,2.81694,3.0443,-9999,-9999
20040313,7.831,0.0,333.465,136.731,0.0,322.279,0.0,4.682,0.0,83.99,0.0,4.816,0.0,2.398,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,68.4833,-9999,-9999,-9999,65.153,0.0,81.0665,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.606399,0.530085,0.606399,0.673874,2.48662,2.43432,2.48856,2.51796,1.28399,1.29384,2.0156,2.35088,2.6055,1.99427,2.34106,2.58662,-9999,-9999
20040314,7.056,0.0,336.202,141.955,0.0,317.175,0.0,4.412,0.0,84.568,0.0,7.838,0.0,1.88,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,67.3914,-9999,-9999,-9999,49.7167,0.0,61.7462,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.584461,0.505604,0.584461,0.651033,2.53188,2.48625,2.53379,2.5569,1.26604,1.27575,1.98742,2.31801,2.70511,2.05437,2.43578,2.68586,-9999,-9999
20040315,7.475,0.0,338.93,155.738,0.0,313.912,0.0,4.448,0.0,84.689,0.0,11.502,0.0,2.168,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,68.7498,-9999,-9999,-9999,65.153,0.0,82.1024,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.596853,0.520326,0.596853,0.663761,2.46654,2.43272,2.47265,2.50176,1.27501,1.28479,2.00149,2.33443,2.8302,2.16968,2.56275,2.811,-9999,-9999
20040316,7.51,0.0,341.649,168.441,0.0,316.402,0.0,4.228,0.0,84.818,0.0,5.825,0.0,1.796,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,69.5423,-9999,-9999,-9999,65.153,0.0,82.4974,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.59744,0.520327,0.59744,0.6645,2.47577,2.42529,2.47907,2.50747,1.27636,1.28615,2.00361,2.3369,2.90152,2.23527,2.63739,2.88246,-9999,-9999
20040317,7.441,0.0,344.359,193.005,0.0,304.703,0.0,4.704,0.0,84.935,0.0,0.028,0.0,2.281,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,69.0902,-9999,-9999,-9999,49.7167,0.0,63.3027,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.596152,0.520024,0.596152,0.662939,2.54678,2.49933,2.54678,2.57076,1.27383,1.2836,1.99964,2.33227,3.03696,2.37273,2.78098,3.01828,-9999,-9999
20040318,7.827,0.0,347.059,200.818,0.0,315.052,0.0,4.942,0.0,84.934,0.0,0.0,0.0,1.582,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,69.6967,-9999,-9999,-9999,65.153,0.0,83.2332,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.6077,0.533941,0.607295,0.674764,2.48047,2.44503,2.48489,2.51193,1.28196,1.29179,2.0124,2.34715,3.04829,2.38854,2.79528,3.02976,-9999,-9999
20040319,8.478,0.0,349.747,198.055,0.0,309.534,0.0,4.691,0.0,85.073,0.0,0.837,0.0,0.905,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,70.3177,-9999,-9999,-9999,65.153,0.0,83.4172,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.625711,0.553342,0.625318,0.693652,2.51099,2.45548,2.51021,2.5408,1.29761,1.30757,2.03698,2.37582,3.06724,2.4014,2.81179,3.04856,-9999,-9999
20040320,8.742,0.0,352.422,217.861,0.0,305.769,0.0,5.127,0.0,85.094,0.0,0.0,0.0,1.287,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,69.4578,-9999,-9999,-9999,49.7167,0.0,63.6395,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.634057,0.564261,0.634057,0.702034,2.59398,2.53978,2.59016,2.61422,1.30244,1.31242,2.04455,2.38465,3.13296,2.47447,2.885,3.11466,-9999,-9999
20040321,9.834,0.0,355.084,232.209,0.0,297.825,0.0,7.071,0.0,84.605,0.0,0.0,0.0,1.366,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,69.8235,-9999,-9999,-9999,65.153,0.0,83.3847,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.668035,0.60798,0.668035,0.742625,2.55718,2.51218,2.55636,2.58106,1.32315,1.35015,2.07707,2.42258,3.21115,2.55293,2.96743,3.19305,-9999,-9999
20040322,9.652,0.0,357.733,231.3,0.0,307.031,0.0,5.989,0.0,84.273,0.0,1.202,0.0,1.677,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-8.89117,3.0,54.9216,0.0,70.0592,-9999,-9999,-9999,65.153,0.0,83.1106,-9999,-9999,-9999,-1.82456,0.0,-9999,-1.92369,-1.89454,-1.82456,0.0,0.0,0.0,0.66116,0.596983,0.66116,0.732759,2.55612,2.50036,2.54994,2.5828,1.32158,1.33171,2.07459,2.41969,3.20943,2.55053,2.96526,3.19131,-9999,-9999
20040323,7.03,0.0,360.367,234.831,0.0,274.92,0.0,6.012,0.0,84.306,0.0,0.788,0.0,1.333,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.98,3.0,54.2621,0.0,69.0352,-9999,-9999,-9999,49.7167,0.0,63.2523,-9999,-9999,-9999,-1.88926,0.0,-9999,-1.99391,-1.96468,-1.89458,0.0,0.0,0.0,0.585049,0.508316,0.585049,0.651239,2.53352,2.48843,2.534,2.55779,1.2637,1.27339,1.98373,2.31372,3.23647,2.57585,2.99264,3.21835,-9999,-9999
20040324,8.09,0.0,362.986,241.12,0.0,276.818,0.0,5.921,0.0,83.675,0.0,0.0,0.0,1.225,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-12.5624,3.0,54.5569,0.0,69.2601,-9999,-9999,-9999,65.153,0.0,82.7118,-9999,-9999,-9999,-1.81503,0.0,-9999,-1.91303,-1.89072,-1.81503,0.0,0.0,0.0,0.614769,0.541258,0.614368,0.682237,2.48886,2.45186,2.4928,2.51883,1.28852,1.2984,2.0227,2.35917,3.26071,2.59848,3.01678,3.24253,-9999,-9999
